"method","tau","n","model","beta_ci_same","infin","na","skip_beta","skip_int","nsims_beta","nsims_int","bias","bias_se","empSE","empSE_se","cov","cov_se","cov_be","cov_be_se","intwidth_empSE","intwidth_empSE_se","empSE_rel","empSE_rel_se"
"bayes_adjv2","0.1","n = 250",4,0,0,0,0,0,1000,1000,0.0298294122611341,0.0159784301860334,0.505282328218536,0.0113041098058837,0.893,0.00977501918156686,0.896,0.00965318600255895,0.657440644846282,0.0147081756577465,NA,NA
"bayes_adjv2","0.1","n = 250",5,NA,0,0.011,0.011,0.011,989,989,0.0454656075985812,0.0236202333525386,0.742817847098778,0.0167104774819976,0.888776541961577,0.00999761348774555,0.885743174924166,0.0101157208787755,1.22483738021823,0.0275540195233406,NA,NA
"bayes_adjv2","0.1","n = 250",6,0,0,0,0,0,1000,1000,0.0726866845096303,0.0169342018859207,0.535506483166284,0.0119802806261139,0.908,0.00913980306133562,0.911,0.00900438781928011,0.598685871663033,0.0133937215979244,NA,NA
"bayes_adjv2","0.1","n = 250",7,NA,0,0.013,0.013,0.013,987,987,0.121921385702371,0.0254791849920603,0.800468245827064,0.0180256383301581,0.879432624113475,0.0103647209554654,0.885511651469098,0.0101348939591837,1.1048137938211,0.0248791553861232,NA,NA
"bayes_adjv2","0.1","n = 500",1,0,0,0,0,0,1000,1000,0.0171404035102029,0.0233855783389125,0.739516919512605,0.0165443752821369,0.912,0.00895857131466843,0.913,0.00891240708226459,0.618125196109223,0.013828615608302,NA,NA
"bayes_adjv2","0.1","n = 500",2,0,0,0,0,0,1000,1000,0.0614737908187954,0.0244979138580825,0.774692057141437,0.0173313088358895,0.908,0.00913980306133562,0.91,0.00904986187739901,0.659181587500313,0.0147471237978809,NA,NA
"bayes_adjv2","0.1","n = 500",3,NA,0,0.02,0.02,0.02,980,980,0.0747432919404356,0.0393143530461409,1.23073392263636,0.0278136398913934,0.879591836734694,0.0103957427257891,0.878571428571429,0.0104336422832726,1.09817140746711,0.0248178290242347,NA,NA
"bayes_adjv2","0.1","n = 500",4,0,0,0,0,0,1000,1000,0.0155636777722736,0.0113776531313649,0.3597929832246,0.00804924131049027,0.898,0.00957057991973318,0.897,0.00961202372032029,0.391728897687307,0.00876370738950503,NA,NA
"bayes_adjv2","0.1","n = 500",5,NA,0,0.025,0.025,0.025,975,975,0.0328398935370341,0.0171759504708742,0.536318881555997,0.0121514641700122,0.884102564102564,0.0102514649484635,0.877948717948718,0.0104834309612308,0.641138742688014,0.0145263848201224,NA,NA
"bayes_adjv2","0.1","n = 500",6,0,0,0,0,0,1000,1000,0.0381550106097118,0.0120769967530395,0.381908170340629,0.00854399936866075,0.891,0.00985489725973843,0.9,0.00948683298050514,0.370517841575742,0.00828917643127967,NA,NA
"bayes_adjv2","0.1","n = 500",7,NA,0,0.026,0.026,0.026,974,974,0.0478268270372934,0.017957866455482,0.560446570579631,0.0127046527168167,0.905544147843943,0.00937108270791665,0.901437371663244,0.00955090310576087,0.630683281827828,0.0142968348644508,NA,NA
"bayes_adjv2","0.1","n = 750",1,0,0,0,0,0,1000,1000,-0.00198863504874582,0.0192151343281345,0.607635900229942,0.0135939504601584,0.913,0.00891240708226459,0.911,0.00900438781928011,0.519675554822177,0.0116261131788537,NA,NA
"bayes_adjv2","0.1","n = 750",2,0,0,0,0,0,1000,1000,0.0571115082147343,0.0201175794176667,0.636173719691505,0.0142323948046328,0.895,0.00969407035254026,0.891,0.00985489725973843,0.536650886895467,0.0120058830758623,NA,NA
"bayes_adjv2","0.1","n = 750",3,NA,0,0.039,0.039,0.039,961,961,0.0521975006626227,0.0309185838537456,0.958476099466114,0.0218741241877982,0.909469302809573,0.00925614738252115,0.911550468262227,0.00915959843947692,0.860929579741486,0.0196479396353273,NA,NA
"bayes_adjv2","0.1","n = 750",4,0,0,0,0,0,1000,1000,-0.00846795549094177,0.00929221600751358,0.293845670940192,0.00657387671166458,0.894,0.00973468027209934,0.895,0.00969407035254026,0.300062998543678,0.00671296994727554,NA,NA
"bayes_adjv2","0.1","n = 750",5,NA,0,0.027,0.027,0.027,973,973,0.0140698698880983,0.0138931487051775,0.433368264018815,0.0098289918292763,0.900308324768756,0.00960436507480133,0.899280575539568,0.00964823346737087,0.478094176869357,0.0108433961326468,NA,NA
"bayes_adjv2","0.1","n = 750",6,0,0,0,0,0,1000,1000,0.0166595043264675,0.0097868273893067,0.309486656171286,0.00692379477657664,0.911,0.00900438781928011,0.912,0.00895857131466843,0.273251864686941,0.00611315478610546,NA,NA
"bayes_adjv2","0.1","n = 750",7,NA,0,0.051,0.051,0.051,949,949,0.015853598770882,0.0148890573905588,0.458669973347292,0.0105337048063071,0.900948366701791,0.00969722931104696,0.898840885142255,0.00978837983038247,0.451360295351938,0.0103658324913389,NA,NA
"bayes_adjv2","0.5","n = 100",1,0,0,0,0,0,1000,1000,0.101294628256611,0.0360315407779333,1.13941736463505,0.0254908954563606,0.923,0.00843036179532053,0.918,0.00867617427210864,1.22974846752533,0.0275117710123265,NA,NA
"bayes_adjv2","0.5","n = 100",2,0,0,0,0,0,1000,1000,0.0685458625676573,0.04139962254442,1.30917101511623,0.0292886018035316,0.89,0.00989444288477123,0.891,0.00985489725973843,1.19597411265875,0.0267561755863381,NA,NA
"bayes_adjv2","0.5","n = 100",3,NA,0,0.004,0.004,0.004,996,996,0.0914769003090121,0.0434574779684891,1.37149487123219,0.0307445152343155,0.896586345381526,0.00964840075897285,0.895582329317269,0.00968969460085067,1.43880527372194,0.0322533985252279,NA,NA
"bayes_adjv2","0.5","n = 100",4,0,0,0,0,0,1000,1000,-0.00950866518020964,0.0194368521704185,0.614647234025096,0.0137508070978832,0.894,0.00973468027209934,0.893,0.00977501918156686,0.808096996695103,0.0180786397510729,NA,NA
"bayes_adjv2","0.5","n = 100",5,NA,0,0.004,0.004,0.004,996,996,0.0107456444258257,0.0209516706267983,0.661223571907132,0.0148225112657718,0.876506024096386,0.0104248705277915,0.877510040160643,0.0103883512138201,0.839414436537791,0.018816978811488,NA,NA
"bayes_adjv2","0.5","n = 100",6,0,0,0,0,0,1000,1000,0.075879171476629,0.0186907170890236,0.591052371031468,0.0132229459255459,0.898,0.00957057991973318,0.909,0.00909499862561837,0.71941134334009,0.0160945759757452,NA,NA
"bayes_adjv2","0.5","n = 100",7,NA,0,0.001,0.001,0.001,999,999,0.0958171100023589,0.0208814527520648,0.659999268156926,0.0147728124932852,0.880880880880881,0.0102486481727481,0.872872872872873,0.0105393025183407,0.750793872094228,0.016805074836717,NA,NA
"bayes_adjv2","0.5","n = 250",1,0,0,0,0,0,1000,1000,0.023652234789101,0.024787941002873,0.78386352074957,0.0175364916137486,0.913,0.00891240708226459,0.91,0.00904986187739901,0.648505107923247,0.0145082710006637,NA,NA
"bayes_adjv2","0.5","n = 250",2,0,0,0,0,0,1000,1000,0.0623133474940106,0.0257365713167972,0.813861845244382,0.0182076101847809,0.895,0.00969407035254026,0.894,0.00973468027209934,0.668784110877692,0.0149619501882163,NA,NA
"bayes_adjv2","0.5","n = 250",3,NA,0,0.006,0.006,0.006,994,994,0.0735016396671303,0.0280569347002778,0.884572459025826,0.0198492358233991,0.901408450704225,0.00945556460052607,0.905432595573441,0.00928123149127044,0.6957332806303,0.0156118063777687,NA,NA
"bayes_adjv2","0.5","n = 250",4,0,0,0,0,0,1000,1000,0.00645712402772245,0.0125310599135905,0.396266908229789,0.00886523116464542,0.888,0.00997276290703835,0.887,0.0100115433375679,0.374653088462405,0.00838168963087263,NA,NA
"bayes_adjv2","0.5","n = 250",5,NA,0,0.011,0.011,0.011,989,989,-0.0165710370279764,0.0134060520058371,0.421598488907387,0.00948430639200065,0.879676440849343,0.0103451947229811,0.884732052578362,0.0101545811544089,0.405232944303117,0.00911614606082605,NA,NA
"bayes_adjv2","0.5","n = 250",6,0,0,0,0,0,1000,1000,0.0291749147638395,0.0126980285887489,0.401546921343799,0.00898335492374801,0.869,0.0106695360723885,0.87,0.0106348483769163,0.356064529908248,0.00796582884316186,NA,NA
"bayes_adjv2","0.5","n = 250",7,NA,0,0.013,0.013,0.013,987,987,0.0345797630772802,0.0135009713917461,0.424154025738266,0.0095514682863389,0.897669706180344,0.00964721192151392,0.893617021276596,0.00981416178754133,0.375716345856681,0.00846070659323103,NA,NA
"bayes_adjv2","0.5","n = 500",1,0,0,0,0,0,1000,1000,-0.0152989407448215,0.0184924366994532,0.584782194567588,0.0130826703621794,0.871,0.0105999528300837,0.871,0.0105999528300837,0.647553871653565,0.0144869900679192,NA,NA
"bayes_adjv2","0.5","n = 500",2,0,0,0,0,0,1000,1000,0.0383246064057286,0.0189782814795266,0.600145955510941,0.0134263864017792,0.89,0.00989444288477123,0.89,0.00989444288477123,0.641900979117431,0.0143605242994158,NA,NA
"bayes_adjv2","0.5","n = 500",3,NA,0,0.02,0.02,0.02,980,980,0.0600475891819262,0.0200777292500693,0.628532344117872,0.0142043474693052,0.905102040816327,0.00936190372485841,0.898979591836735,0.00962645617385418,0.663604046155157,0.0149969409559248,NA,NA
"bayes_adjv2","0.5","n = 500",4,0,0,0,0,0,1000,1000,-0.00573090108211975,0.0086517476222487,0.273592282272519,0.00612077056356753,0.857,0.0110702755159933,0.855,0.0111344061359374,0.259043195924447,0.00579528031688952,NA,NA
"bayes_adjv2","0.5","n = 500",5,NA,0,0.025,0.025,0.025,975,975,-0.0249411170365416,0.00958617293135327,0.29932815384301,0.00678192668873895,0.841025641025641,0.0117102415032598,0.849230769230769,0.011459532805731,0.265903092492362,0.00602460963474212,NA,NA
"bayes_adjv2","0.5","n = 500",6,0,0,0,0,0,1000,1000,0.0206725218554122,0.00950300151893052,0.300511294078602,0.0067229991560352,0.837,0.0116803681448831,0.84,0.0115931013969516,0.256481615371588,0.00573797297359053,NA,NA
"bayes_adjv2","0.5","n = 500",7,NA,0,0.026,0.026,0.026,974,974,0.00173362620610306,0.00995109203797835,0.310563363416968,0.00704009960253384,0.851129363449692,0.0114057232887999,0.852156057494867,0.0113731785404345,0.270233695657879,0.00612587432226507,NA,NA
"bayes_adjv2","0.5","n = 750",1,0,0,0,0,0,1000,1000,0.0106351394926995,0.0150235851063148,0.475087475573376,0.0106285945329139,0.767,0.0133682833602524,0.767,0.0133682833602524,0.764394621424598,0.0171009359580717,NA,NA
"bayes_adjv2","0.5","n = 750",2,0,0,0,0,0,1000,1000,0.00451989667423786,0.0158339125155679,0.500712278210408,0.0112018692480308,0.761,0.0134862522592453,0.762,0.0134668481835951,0.780591605247397,0.0174632927503675,NA,NA
"bayes_adjv2","0.5","n = 750",3,NA,0,0.039,0.039,0.039,961,961,1.28083429237777e-05,0.015423214492939,0.478119649281108,0.0109115382124051,0.799167533818939,0.0129233225234638,0.799167533818939,0.0129233225234638,0.779041916626439,0.0177791179574316,NA,NA
"bayes_adjv2","0.5","n = 750",4,0,0,0,0,0,1000,1000,-0.0297801737112384,0.00778246349503625,0.24610310451429,0.0055057862933912,0.832,0.0118226900492231,0.829,0.0119062588582644,0.232633061420839,0.00520443626051906,NA,NA
"bayes_adjv2","0.5","n = 750",5,NA,0,0.027,0.027,0.027,973,973,-0.018681729484534,0.00796348737287785,0.248404646891437,0.00563393180203937,0.867420349434738,0.0108716839374317,0.865364850976362,0.0109426481005391,0.237224969635883,0.00538037157273283,NA,NA
"bayes_adjv2","0.5","n = 750",6,0,0,0,0,0,1000,1000,0.0105693251537269,0.00743665456806335,0.235167666069759,0.00526114010244227,0.884,0.0101264011376204,0.882,0.0102017645532525,0.26337156819272,0.00589211409212524,NA,NA
"bayes_adjv2","0.5","n = 750",7,NA,0,0.051,0.051,0.051,949,949,0.0162013024819812,0.00817164192250517,0.251734323032145,0.00578127019975726,0.885142255005269,0.0103503151456252,0.885142255005269,0.0103503151456252,0.267723126124077,0.00614846522398672,NA,NA
"bayes_adjv2","0.9","n = 100",1,0,0,0,0,0,1000,1000,0.214496057455852,0.0483819092616949,1.52997030814552,0.034228294553651,0.902,0.00940191469861325,0.898,0.00957057991973318,1.91206555715578,0.0427764792217093,NA,NA
"bayes_adjv2","0.9","n = 100",2,0,0,0,0,0,1000,1000,0.200881372081508,0.0503020739573343,1.59069124735416,0.0355867354212564,0.901,0.00944452222190196,0.905,0.00927227048785787,2.09624599139797,0.0468969396781624,NA,NA
"bayes_adjv2","0.9","n = 100",3,NA,0,0.004,0.004,0.004,996,996,0.371126360421204,0.0819077339481595,2.58496448196109,0.0579466110758522,0.889558232931727,0.00993171379524971,0.884538152610442,0.0101262318496487,4.00393585516316,0.0897553971789124,NA,NA
"bayes_adjv2","0.9","n = 100",4,0,0,0,0,0,1000,1000,-0.0376794356505818,0.0249995294864355,0.790554536096757,0.0176861821292751,0.883,0.010164201887015,0.884,0.0101264011376204,1.27917157020764,0.0286174581667495,NA,NA
"bayes_adjv2","0.9","n = 100",5,NA,0,0.004,0.004,0.004,996,996,-0.0738477752817651,0.0363717458318915,1.14787293690559,0.0257316288496554,0.8714859437751,0.0106041494481925,0.880522088353414,0.0102774239011209,2.23167895763355,0.0500270829663572,NA,NA
"bayes_adjv2","0.9","n = 100",6,0,0,0,0,0,1000,1000,0.1326134301208,0.025249690545227,0.798465323373362,0.0178631612220152,0.904,0.00931579304192617,0.91,0.00904986187739901,1.20915479900754,0.0270510521681669,NA,NA
"bayes_adjv2","0.9","n = 100",7,NA,0,0.001,0.001,0.001,999,999,0.185438032752329,0.0380762452742242,1.20347440925376,0.0269374568217639,0.880880880880881,0.0102486481727481,0.884884884884885,0.0100978012942485,2.12859677720825,0.0476445392906585,NA,NA
"bayes_adjv2","0.9","n = 250",1,0,0,0,0,0,1000,1000,0.0552829484944704,0.032671163506792,1.03315290489237,0.0231135609360157,0.893,0.00977501918156686,0.897,0.00961202372032029,1.02264567962962,0.0228784946740628,NA,NA
"bayes_adjv2","0.9","n = 250",2,0,0,0,0,0,1000,1000,0.0989533428244586,0.0340944228376054,1.07816031675694,0.0241204608360964,0.904,0.00931579304192617,0.909,0.00909499862561837,1.06828658647026,0.0238995670404479,NA,NA
"bayes_adjv2","0.9","n = 250",3,NA,0,0.006,0.006,0.006,994,994,0.168208866312542,0.0497672499881456,1.56905018924007,0.0352084749046722,0.896378269617706,0.00966669214348187,0.900402414486921,0.00949837995680667,1.87730027299794,0.0421254080995299,NA,NA
"bayes_adjv2","0.9","n = 250",4,0,0,0,0,0,1000,1000,-0.0268459181453266,0.0157680139009999,0.498628381043564,0.0111552485746318,0.897,0.00961202372032029,0.901,0.00944452222190196,0.654366112025267,0.0146393926137539,NA,NA
"bayes_adjv2","0.9","n = 250",5,NA,0,0.011,0.011,0.011,989,989,-0.0577681432815604,0.0234115404061036,0.73625479402213,0.0165628346230129,0.876643073811931,0.0104567091079629,0.878665318503539,0.0103825988319968,1.07335208789828,0.0241461967629518,NA,NA
"bayes_adjv2","0.9","n = 250",6,0,0,0,0,0,1000,1000,0.0406909456758668,0.0164026629373099,0.51869774573927,0.0116042377626258,0.899,0.00952885092757778,0.895,0.00969407035254026,0.591259800932211,0.0132275865200097,NA,NA
"bayes_adjv2","0.9","n = 250",7,NA,0,0.013,0.013,0.013,987,987,0.0794132427456927,0.0256980023074349,0.807342732300986,0.0181804439798893,0.868287740628166,0.0107643140065407,0.874366767983789,0.010549709755073,1.06628781661361,0.0240115940117921,NA,NA
"bayes_adjv2","0.9","n = 500",1,0,0,0,0,0,1000,1000,0.0861776521167832,0.0234383191010364,0.741184728851051,0.0165816872933516,0.909,0.00909499862561837,0.911,0.00900438781928011,0.581638027430781,0.0130123294684303,NA,NA
"bayes_adjv2","0.9","n = 500",2,0,0,0,0,0,1000,1000,0.06134268958225,0.0258416900701679,0.81718599209887,0.0182819775611079,0.885,0.0100883596287999,0.879,0.0103130499853341,0.603939718526313,0.0135112599691063,NA,NA
"bayes_adjv2","0.9","n = 500",3,NA,0,0.02,0.02,0.02,980,980,0.0129422324186902,0.0359048189257884,1.12399862173037,0.0254015041986197,0.894897959183673,0.00979668841552009,0.892857142857143,0.00988005955665157,1.10258087967029,0.0249174797039752,NA,NA
"bayes_adjv2","0.9","n = 500",4,0,0,0,0,0,1000,1000,-0.0108311070788529,0.0118110524620432,0.373498273437959,0.00835585426099566,0.891,0.00985489725973843,0.896,0.00965318600255895,0.378122026166439,0.0084592962490467,NA,NA
"bayes_adjv2","0.9","n = 500",5,NA,0,0.025,0.025,0.025,975,975,-0.0465872637334995,0.0169071895745783,0.527926825258919,0.0119613239849215,0.897435897435897,0.00971621470185991,0.905641025641026,0.0093619720866206,0.616223762378703,0.0139618820570521,NA,NA
"bayes_adjv2","0.9","n = 500",6,0,0,0,0,0,1000,1000,0.0360466813636195,0.0116149967788348,0.36729844836637,0.00821715258972683,0.909,0.00909499862561837,0.903,0.00935900635751467,0.347819816893136,0.00778137920770871,NA,NA
"bayes_adjv2","0.9","n = 500",7,NA,0,0.026,0.026,0.026,974,974,0.065564173544335,0.0177486366314703,0.55391672263689,0.0125566288823228,0.885010266940452,0.010221725380987,0.882956878850103,0.0103006164436148,0.605314239153429,0.0137217490420806,NA,NA
"bayes_adjv2","0.9","n = 750",1,0,0,0,0,0,1000,1000,0.050579512280098,0.0194776526966773,0.61593745995221,0.0137796718626691,0.904,0.00931579304192617,0.91,0.00904986187739901,0.522997518849051,0.0117004317212484,NA,NA
"bayes_adjv2","0.9","n = 750",2,0,0,0,0,0,1000,1000,0.0553115805004915,0.0208197571621723,0.658378529640682,0.0147291578930417,0.875,0.0104582503316759,0.879,0.0103130499853341,0.545863872392329,0.0122119947759562,NA,NA
"bayes_adjv2","0.9","n = 750",3,NA,0,0.039,0.039,0.039,961,961,0.024088884808371,0.0295106349027315,0.914829681984678,0.0208780355457619,0.906347554630593,0.00939821228853286,0.909469302809573,0.00925614738252115,0.841523355201707,0.019205055179642,NA,NA
"bayes_adjv2","0.9","n = 750",4,0,0,0,0,0,1000,1000,-0.000501362928521561,0.00947500723779281,0.299626037180059,0.00670319430510596,0.886,0.0100500746265886,0.886,0.0100500746265886,0.271311320847126,0.00606974119448878,NA,NA
"bayes_adjv2","0.9","n = 750",5,NA,0,0.027,0.027,0.027,973,973,-0.0372439955215617,0.0142224277486062,0.443639448071952,0.010061947014317,0.883864337101747,0.0102711527257639,0.880781089414183,0.0103884354403739,0.485171008741535,0.0110039019389644,NA,NA
"bayes_adjv2","0.9","n = 750",6,0,0,0,0,0,1000,1000,0.0188110688502884,0.00948455319186209,0.299927906753042,0.00670994769149904,0.913,0.00891240708226459,0.915,0.00881901355027874,0.278540210370982,0.00623146496036909,NA,NA
"bayes_adjv2","0.9","n = 750",7,NA,0,0.051,0.051,0.051,949,949,0.0083371919408383,0.0149492518064356,0.460524313108479,0.0105762911293497,0.896733403582719,0.00987821556570631,0.897787144362487,0.00983345978152965,0.441875731855351,0.0101480122765979,NA,NA
"bayes_unadj","0.1","n = 100",1,0,0,0,0,0,1000,1000,0.299682205274836,0.0504308303002022,1.59476288042072,0.0356778254608309,0.728,0.0140718158032288,0.734,0.0139729739139526,0.538345598487707,0.0120437969407614,-18.6413599497696,5.14494073990939
"bayes_unadj","0.1","n = 100",2,0,0,0,0,0,1000,1000,0.200060827993683,0.0522413263579952,1.65201579279454,0.0369586800881083,0.74,0.0138708327075198,0.73,0.0140392307481571,0.586788290335561,0.0131275504729132,-17.1195743342283,5.24444124742322
"bayes_unadj","0.1","n = 100",3,NA,0,0.004,0.004,0.004,996,996,0.188276355893642,0.0807182818424706,2.54742600667931,0.0571051188840974,0.617469879518072,0.0153996566554724,0.622489959839357,0.0153603375489284,0.810111712781817,0.0181601057485118,-13.2053904846883,5.49200865999414
"bayes_unadj","0.1","n = 100",4,0,0,0,0,0,1000,1000,0.00959738752315711,0.0240686550808279,0.761117702724001,0.0170276251637934,0.738,0.0139052508067996,0.741,0.0138534833164804,0.404101772481745,0.00904051171746144,-16.6605015215105,5.27287678123407
"bayes_unadj","0.1","n = 100",5,NA,0,0.004,0.004,0.004,996,996,0.0734747453725645,0.0395606034043407,1.24851158438705,0.027987624475709,0.608433734939759,0.0154660570544097,0.612449799196787,0.0154372366621639,0.566744397129618,0.0127045912580483,-14.0286175417487,5.43956887126673
"bayes_unadj","0.1","n = 100",6,0,0,0,0,0,1000,1000,0.193631081780538,0.0244780034247629,0.774062433956527,0.0173172229887876,0.699,0.0145051370210695,0.722,0.0141674274305535,0.33281891402221,0.00744578098119206,-18.8056894437088,5.1376492194272
"bayes_unadj","0.1","n = 100",7,NA,0,0.001,0.001,0.001,999,999,0.291066706733109,0.0383133695984443,1.21096918858285,0.0271052130224887,0.593593593593594,0.0155396821382934,0.604604604604605,0.0154692331377281,0.487172683164297,0.0109044222432768,-14.6259635074135,5.39950096944373
"bayes_unadj","0.1","n = 250",1,0,0,0,0,0,1000,1000,0.101587176775448,0.0329560553381999,1.04216197563262,0.0233151106819882,0.692,0.0145991780590552,0.691,0.0146122893483533,0.288611754240648,0.00645678421548508,-21.2587761196851,4.98135976351073
"bayes_unadj","0.1","n = 250",2,0,0,0,0,0,1000,1000,0.0830720795803911,0.034275549272338,1.08388803753915,0.0242486006522815,0.707,0.0143927412260486,0.701,0.0144775343204566,0.293652474899095,0.00656955455523706,-15.9053446906207,5.3205772087757
"bayes_unadj","0.1","n = 250",3,NA,0,0.006,0.006,0.006,994,994,0.0702752718972084,0.0507839577480105,1.60110471311667,0.0359277577595037,0.611670020120724,0.0154584471450093,0.612676056338028,0.0154511011090147,0.414776088319398,0.00930730807516398,-10.1130472575927,5.68777220962145
"bayes_unadj","0.1","n = 250",4,0,0,0,0,0,1000,1000,0.0294689847981639,0.0159820171635663,0.505395758407734,0.0113066474511611,0.724,0.0141359117144951,0.726,0.0141040419738457,0.191436707301564,0.00428279684318932,-10.1407217490598,5.68428710396695
"bayes_unadj","0.1","n = 250",5,NA,0,0.011,0.011,0.011,989,989,0.0452825960833837,0.0236314948557549,0.74317200302304,0.0167184445961705,0.622851365015167,0.0154116924777661,0.62891809908999,0.0153615057259,0.283694535484075,0.00638201029429762,-9.18302851651534,5.74589198616203
"bayes_unadj","0.1","n = 250",6,0,0,0,0,0,1000,1000,0.0723977390473501,0.0169474547215633,0.535925574627146,0.0119896564851688,0.681,0.0147390298188178,0.676,0.014799459449588,0.156542663110839,0.0035021518748723,-14.8422440528013,5.38568274871453
"bayes_unadj","0.1","n = 250",7,NA,0,0.013,0.013,0.013,987,987,0.121313171877071,0.025489104091878,0.800779869783392,0.0180326557487266,0.565349544072948,0.0157786563123981,0.567375886524823,0.0157700191973985,0.224824001875428,0.00506278189905959,-12.2701119891899,5.5510211757131
"bayes_unadj","0.1","n = 500",1,0,0,0,0,0,1000,1000,0.0172199703320224,0.0233837595879316,0.739459405556641,0.0165430885874767,0.685,0.0146892818068141,0.68,0.0147512711316686,0.179157282269613,0.00400808316103129,-23.4214168801674,4.84554655423725
"bayes_unadj","0.1","n = 500",2,0,0,0,0,0,1000,1000,0.0613833955004761,0.0245276832572448,0.775633448200712,0.0173523695128814,0.698,0.0145188153786733,0.697,0.0145324120503102,0.185837526811211,0.00415753271351142,-22.8070684529502,4.8826890246498
"bayes_unadj","0.1","n = 500",3,NA,0,0.02,0.02,0.02,980,980,0.0743683515975741,0.0393352387953097,1.23138775000499,0.0278284158869582,0.577551020408163,0.0157786292837862,0.58469387755102,0.0157411117487652,0.249790302057049,0.00564506867162215,-13.4487345803227,5.47477902588283
"bayes_unadj","0.1","n = 500",4,0,0,0,0,0,1000,1000,0.0153248177759799,0.0113844293607025,0.360007266411146,0.00805403522576297,0.716,0.0142598737722323,0.72,0.0141985914794391,0.11644258991541,0.0026050383102177,-6.22249623234444,5.92903420791316
"bayes_unadj","0.1","n = 500",5,NA,0,0.025,0.025,0.025,975,975,0.0330586072054693,0.0171827822905135,0.53653220505586,0.0121562974752609,0.608205128205128,0.0156333519292474,0.607179487179487,0.0156405966680054,0.151933950332177,0.00344239223559222,-5.51814110747861,5.96649663722279
"bayes_unadj","0.1","n = 500",6,0,0,0,0,0,1000,1000,0.0378969608268444,0.0120916053277361,0.38237013403473,0.00855433435968023,0.677,0.0147875285291356,0.668,0.0148921455808087,0.100571816310255,0.00224997945001668,-16.8324425951525,5.25761547592851
"bayes_unadj","0.1","n = 500",7,NA,0,0.026,0.026,0.026,974,974,0.0475804348569963,0.0179595415915105,0.560498849854833,0.0127058378253901,0.581108829568789,0.015808834823814,0.569815195071869,0.0158640864453152,0.134594680528674,0.00305110025364092,-12.1336597271712,5.55953004528789
"bayes_unadj","0.1","n = 750",1,0,0,0,0,0,1000,1000,-0.00191362290009333,0.0192294180719552,0.60808759186982,0.0136040556461315,0.699,0.0145051370210695,0.701,0.0144775343204566,0.163278387627126,0.00365284261805095,-33.7630628753568,4.19119515240366
"bayes_unadj","0.1","n = 750",2,0,0,0,0,0,1000,1000,0.0568964966604836,0.0201424486257963,0.636960153104448,0.0142499887895368,0.71,0.0143492160064583,0.712,0.0143197765345692,0.161044341259663,0.00360286282647921,-26.4233335197897,4.65294041105609
"bayes_unadj","0.1","n = 750",3,NA,0,0.039,0.039,0.039,961,961,0.0523929650981338,0.0309291516931305,0.958803702487046,0.0218816006696511,0.619146722164412,0.0156644064737312,0.613943808532778,0.0157046361553243,0.197881850669437,0.0045160147221883,-22.4990708546619,4.90372372447422
"bayes_unadj","0.1","n = 750",4,0,0,0,0,0,1000,1000,-0.0085860819967611,0.00930422800966257,0.294225523800688,0.00658237472991167,0.708,0.0143783170086071,0.706,0.0144070815920505,0.0912313179406769,0.00204101504870137,-3.02397660129379,6.1327122799663
"bayes_unadj","0.1","n = 750",5,NA,0,0.027,0.027,0.027,973,973,0.0141873082219721,0.0138940440223228,0.433396191599902,0.00982962523967827,0.635149023638232,0.0154326019147728,0.634121274409044,0.0154418141287792,0.116419758689525,0.00264045374784522,-4.48733560506671,6.04234818678276
"bayes_unadj","0.1","n = 750",6,0,0,0,0,0,1000,1000,0.0165855712683142,0.00979808099950016,0.309842526572396,0.00693175626239586,0.661,0.0149692685192029,0.67,0.0148694317309035,0.0754662851264312,0.00168832180757041,-17.4919747451604,5.21947723981771
"bayes_unadj","0.1","n = 750",7,NA,0,0.051,0.051,0.051,949,949,0.0156710189093857,0.0149016424893667,0.459057667932879,0.010542608507349,0.587987355110643,0.0159774018937903,0.586933614330875,0.0159834789144284,0.0998960909147245,0.00229418970969562,-12.7477859211142,5.5179340818092
"bayes_unadj","0.5","n = 100",1,0,0,0,0,0,1000,1000,0.100856614505242,0.0360291163831569,1.13934069854063,0.0254891802925774,0.682,0.0147267104269759,0.686,0.0146766481186952,0.305123608774817,0.00682618525393244,-13.969706932667,5.44219329839984
"bayes_unadj","0.5","n = 100",2,0,0,0,0,0,1000,1000,0.0685007014556143,0.0413964203581095,1.30906975309389,0.0292863363828831,0.634,0.0152329905140127,0.643,0.0151509405648626,0.298463340300435,0.00667718260340137,-8.26329873564492,5.80402976798858
"bayes_unadj","0.5","n = 100",3,NA,0,0.004,0.004,0.004,996,996,0.0913248814874172,0.0434724064339276,1.37196600565465,0.0307550765566599,0.647590361445783,0.0151371602253214,0.641566265060241,0.0151948189422462,0.333786496590735,0.0074824224608459,-9.37401990006825,5.73406130520728
"bayes_unadj","0.5","n = 100",4,0,0,0,0,0,1000,1000,-0.00924194889073457,0.0194416006970966,0.614797395623426,0.0137541664934158,0.678,0.0147755202954075,0.675,0.0148113132435986,0.219175907757922,0.004903374588292,-11.345522421078,5.60924290946313
"bayes_unadj","0.5","n = 100",5,NA,0,0.004,0.004,0.004,996,996,0.0106211654969487,0.0209585176976973,0.661439661819845,0.0148273553083948,0.630522088353414,0.0152937759491564,0.6285140562249,0.0153108401027255,0.219791202618357,0.00492701366881352,-9.83518570484929,5.70201546161066
